0.1, 0.1, 0.4882283673116471
0.10020688131354023, 0.12167906482465464, 0.48989858484359683
0.10061899623615417, 0.1435628442711876, 0.49246220870695856
0.10123193403110993, 0.1657608410455759, 0.4965595029823573
0.10203884021300182, 0.18846103351140409, 0.5018550339711515
0.10302943584442598, 0.211810286715297, 0.5081825184743554
0.10418913580914475, 0.23593508476453845, 0.515364707655665
0.10549814464564863, 0.26094018679477937, 0.5231904606241157
0.10693063185592602, 0.28690447290086896, 0.5314248413663533
0.10845415349650697, 0.31387802762485034, 0.539836488228642
0.11002950236760789, 0.34188257805678435, 0.41120247951646527
0.11161343191189028, 0.35412076156316774, 0.3736459189614656
0.11319833660893269, 0.3617557260600536, 0.3819252581794286
0.11478027737051338, 0.3704054696291176, 0.38164284129988923
0.11635497775892438, 0.37902059802764176, 0.35543685369805145
0.11792296177685313, 0.3844237203609465, 0.32457141519969956
0.11948860647599369, 0.3860437387269956, 0.3197326455593777
0.12105269066878296, 0.38707068051569704, 0.31937618160612496
0.12261522439141714, 0.38805393135875377, 0.31926604023887695
0.12417617498542877, 0.3890236824343142, 0.31917395777591484
0.12573550828774988, 0.3899821471796655, 0.32630431452007513
0.12729160429241843, 0.39181456292649763, 0.3333698175994753
0.1288425863627974, 0.3945129807141483, 0.3401330179328508
0.13038626284958044, 0.3980403480083451, 0.34662150869343156
0.1319200321740768, 0.40236299430494993, 0.35282689106762044
0.13344081497968138, 0.40744621967705974, 0.3587794976829194
0.13494499236654917, 0.4132590419963521, 0.36446835953608603
0.13642837402007138, 0.4197691346896596, 0.3699182229015402
0.13788617101114176, 0.4269472042762793, 0.375109094950938
0.1393130045412757, 0.4347615068017131, 0.38006090073434595
0.1407029163522793, 0.4431827404778349, 0.38475194717600825
0.14204941894228307, 0.45217894464740926, 0.38919259724802757
0.14334554923290097, 0.4617194288182397, 0.3933720324565635
0.14458395350814593, 0.47177217650086656, 0.3972793838004923
0.14575699303337128, 0.48230383901800866, 0.40092031389412375
0.14685685469249302, 0.4932817617456593, 0.4042696300734797
0.14787570135205363, 0.5046702022544326, 0.40442410655666905
0.1488085707942184, 0.5160775765812506, 0.24146426481942543
0.1498064401242417, 0.5075113476232025, 0.34753917969072345
0.1507709784695051, 0.5119464706886268, 0.2857838869621292
0.1517591432476437, 0.5088123932408929, 0.3249972446438185
0.15273474545773114, 0.5104846045171287, 0.3064706823544901
0.15371485576734828, 0.5098860587684773, 0.3159279888980012
0.1546907440488604, 0.5104466727675875, 0.31126610390309223
0.1556667136379239, 0.5104358905229648, 0.31360084536093225
0.15664060531425478, 0.5107112720298191, 0.3124497226216466
0.15761348270944808, 0.510845563138686, 0.31303239905830044
0.15858480517909596, 0.5110512715235215, 0.3127346918505435
0.15955484741782378, 0.5112204906383664, 0.3128968760234732
